"food_facts_id","food_name","public_food_key","calcium","carbohydrates","classification","energy","fat_total","iodine","magnesium","potassium","protein","saturated_fat","sodium","total_dietary_fibre","total_sugars","creation_ts","last_modified_ts"
832,"Buckwheat groats, cooked in water, no added salt","F001918","4","12.3","12101","290","0.7","0.7","43","123","2.7","0.12","2","1.1","0.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
833,"Buckwheat groats, uncooked","F001919","14","58","12101","1364","3.2","0.5","199","577","12.8","0.57","1","5","1.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
834,"Buffalo, riverine, cube roll, raw","F001920","6","0","18202","650","6.6","1.2","24","297","23.9","3.7","56","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
835,"Buffalo, riverine, topside, raw","F001921","5","0","18202","496","2.2","1.2","24","297","24.4","1.06","56","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
836,"Buffalo, swamp, cube roll, raw","F001922","3","0","18202","507","2.5","1.2","24","297","24.4","1.04","45","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
837,"Buffalo, swamp, topside, raw","F001923","4","0","18202","448","0.8","1.2","25","297","24.6","0.33","41","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
838,"Bulgur, soaked in water, no added fat or salt","F001928","12","28.3","12101","664","0.9","0","55","169","5.4","0.13","2","7.3","0.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
839,"Bulgur, uncooked","F001929","30","66.1","12101","1434","2","2.2","83","320","10.3","0.29","3","7.8","1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
840,"Bun, sweet, hot cross bun, with dried fruit","F009792","60","50.2","12305","1108","3.2","32.1","29","310","7.2","0.6","230","4.1","21","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
841,"Bun, sweet, with dried fruit, iced","F001939","18","51.5","12306","1205","6","34.3","23","176","6.4","1.22","267","1.9","18","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
842,"Bun, sweet, with dried fruit, uniced","F001940","45","49.4","12305","1202","6","50.1","30","183","7.6","1.67","282","3.4","16.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
843,"Butter, plain, no added salt","F001971","17","0.6","14101","3036","81.3","8.8","2","23","1.1","56.3","10","0","0.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
844,"Butter, plain, salted","F001973","17","0.6","14101","3036","81.3","8.8","2","23","1.1","56.3","776","0","0.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
845,"Cabbage, Chinese flowering, boiled, drained","F001988","69","0.9","24201","74","0.3","3.4","12","301","1.4","0","13","2.9","0.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
846,"Cabbage, Chinese flowering, raw","F001990","70","0.9","24201","71","0.3","4.1","12","340","1.3","0","13","2.8","0.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
847,"Cabbage, Chinese, boiled, drained","F001993","25","0.9","24201","46","0","3.4","8","221","1.1","0","6","1.1","0.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
848,"Cabbage, Chinese, raw","F001996","25","0.9","24201","44","0","4.1","8","250","1.1","0","6","1.1","0.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
849,"Cabbage, mustard, boiled, drained","F001997","135","0.7","24201","80","0.3","3.8","11","469","2.4","0","3","1.9","0.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
850,"Cabbage, mustard, raw","F001998","130","0.7","24201","77","0.3","3.9","11","450","2.3","0","3","1.8","0.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
851,"Cabbage, red, boiled, drained","F002003","35","2.8","24201","127","0.3","0","14","398","2.3","0","16","3.5","2.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
852,"Cabbage, red, raw","F002006","35","2.7","24201","122","0.3","0","14","450","2.2","0","16","3.4","2.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
853,"Cabbage, savoy, boiled, drained","F002009","38","2.4","24201","93","0.1","0","14","301","1.8","0","23","2.4","2.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
854,"Cabbage, savoy, raw","F002010","39","2.3","24201","90","0.1","0","14","340","1.7","0","23","2.3","2.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
855,"Cabbage, white, boiled, drained","F002014","32","2.9","24201","94","0.1","0","13","236","1.4","0","13","2.4","2.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
856,"Cabbage, white, raw","F002015","32","2.8","24201","91","0.1","0","14","266","1.3","0","14","2.4","2.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
857,"Cake mix, plain, dry powder","F002021","61","73.5","13303","1603","8.2","0","13","81","4.8","4.3","670","1.4","42.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
858,"Cake, carrot, commercial, iced","F002100","41","47.6","13303","1620","20.4","16.6","25","150","4.4","4.64","305","1.5","30.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
859,"Cake, carrot, homemade, iced","F002101","32","49.4","13303","1437","14.9","7.9","18","173","3.9","8.11","307","1.8","37.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
860,"Cake, carrot, homemade, uniced","F002102","39","45.2","13303","1428","15.9","9.6","22","215","4.8","8.23","357","2.2","31.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
861,"Cake, chocolate, homemade, iced","F002111","54","46.4","13301","1554","17.8","13.9","56","410","6.6","11.57","361","2.6","27","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
862,"Cake, chocolate, homemade, uniced","F002112","64","41.3","13301","1554","19.2","16.9","62","454","7.9","12.39","422","2.9","17.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
863,"Cake, fruit, homemade, uniced","F002150","43","48.2","13303","1266","9.9","6","30","424","3.9","5.71","138","3","38.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
864,"Cake, lamington, unfilled","F002159","6","48","13302","1233","9.4","11","26","200","4.7","6.93","218","2.4","31.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
865,"Cake, mud, dark chocolate, commercial, chocolate ganache icing","F002163","39","48.7","13301","1415","13.8","7.7","31","217","5.1","4.01","290","2.6","33.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
866,"Cake, mud, dark chocolate, homemade, chocolate ganache icing","F002164","40","35.5","13301","1919","33.8","19.1","54","264","5.2","21.39","256","0.6","28.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
867,"Cake, mud, dark chocolate, homemade, uniced","F002165","36","32.5","13301","1897","34.3","21.3","45","242","5.6","21.87","308","0.5","25.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
868,"Cake, plain butter cake, commercial, iced","F002168","4","52.7","13303","1555","16.1","15.6","10","77","5","2.85","420","1.4","36.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
869,"Cake, plain butter cake, commercial, uniced","F002169","52","46.9","13303","1486","15.2","15.6","14","110","8.2","2.68","480","1.3","25.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
870,"Cake, plain butter cake, homemade, iced","F002170","42","55.2","13303","1564","15.1","12.6","14","89","5.4","9.79","406","0.7","31.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
871,"Cake, plain butter cake, homemade, uniced","F002171","52","52.5","13303","1587","16.1","15.5","17","110","6.7","10.34","481","0.9","23.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
872,"Cake, sponge, plain, commercial, uniced, filled with jam & cream","F002177","54","58","13302","1524","12.2","11","13","114","6.7","5.47","278","1.2","37.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
873,"Cake, sponge, plain, commercial, uniced, unfilled","F002178","52","56.5","13302","1370","8.2","11","13","110","7.5","2.54","320","1.2","32.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
874,"Camel, cube roll, raw","F002205","4","0","18202","630","7.7","1.2","18","297","20.3","4.37","46","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
875,"Camel, rump, raw","F002206","4","0","18202","475","3","1.2","21","297","21.4","1.31","52","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
876,"Camel, steak, as purchased, fried, no added fat","F009829","6","0","18202","790","6.7","3.6","26","458","32","3.39","69","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
877,"Camel, steak, as purchased, raw","F009789","4","0","18202","514","4.3","2.9","20","350","20.8","2.2","53","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
878,"Capers, pickled, canned, drained","F002220","40","1.7","23201","126","0.9","0","33","40","2.4","0.27","2348","3.2","0.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
879,"Capsicum, green, fresh, fried, no added fat","F002238","7","2.8","24705","76","0","0","11","211","1","0","1","1.7","2.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
880,"Capsicum, green, fresh, raw","F002239","6","2.5","24705","69","0","0","10","190","0.9","0","1","1.5","2.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
881,"Capsicum, red, fresh, fried, no added fat","F002246","7","4.9","24705","128","0.4","0","11","267","1.2","0","3","1.2","4.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
882,"Capsicum, red, fresh, raw","F002247","7","4.4","24705","115","0.4","0","10","240","1.1","0","3","1.1","4.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
883,"Caramels, soft & hard","F002257","67","74.5","28401","1620","11.4","20","11","120","2.5","8.65","250","1.5","54.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
884,"Cardamom seed, dried, ground","F002258","383","34.4","31302","1236","6.7","0","229","1119","10.8","2.2","18","28","4.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
885,"Carrot, baby, baked, no added fat","F002263","46","6","24301","146","0.1","0","12","228","0.8","0","55","3.6","6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
886,"Carrot, baby, peeled, fresh, boiled, drained","F002265","43","5.9","24301","144","0.1","0","11","203","0.8","0","52","3.5","5.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
887,"Carrot, baby, peeled, fresh, raw","F002266","42","5.5","24301","134","0.1","0","11","210","0.7","0","51","3.3","5.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
888,"Carrot, mature, peeled, fresh, baked, no added fat","F002274","32","8","24301","179","0","0.6","14","322","0.7","0","60","4.1","7.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
889,"Carrot, mature, peeled, fresh, boiled, drained","F002275","26","5.1","24301","139","0.3","0.7","11","262","1.1","0","67","3.3","4.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
890,"Carrot, mature, peeled, fresh, raw","F002276","26","6.6","24301","146","0","0.6","12","264","0.6","0","49","3.4","6.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
891,"Cassava, peeled, fresh, boiled, drained","F002285","20","32.7","24302","632","0.3","0","11","261","1.2","0","2","5","1.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
892,"Cassava, peeled, fresh, raw","F002286","20","30.4","24302","587","0.2","0","11","270","1.1","0","2","4.6","1.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
893,"Cassava, white flesh, peeled, fresh, boiled, drained","F002287","21","36.7","24302","692","0.3","0","13","242","0.6","0","2","4.9","1.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
894,"Cassava, white flesh, peeled, fresh, raw","F002288","21","34.1","24302","644","0.3","0","13","250","0.6","0","2","4.6","1.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
895,"Cassava, yellow flesh, peeled, fresh, boiled, drained","F002289","18","28.7","24302","571","0.2","0","9","281","1.7","0","2","5","1.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
896,"Cassava, yellow flesh, peeled, fresh, raw","F002290","18","26.7","24302","531","0.2","0","9","290","1.6","0","2","4.7","1.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
897,"Cauliflower, fresh, boiled, drained","F002377","18","3.4","24202","106","0.2","0","15","227","2","0","40","1.2","2.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
898,"Cauliflower, fresh, raw","F002378","18","3.3","24202","102","0.2","0","16","242","1.9","0","40","1.2","2.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
899,"Celeriac, peeled, boiled, drained","F002383","42","5.4","24302","174","0.2","0","22","426","1.7","0","21","5.5","3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
900,"Celeriac, peeled, raw","F002384","41","5","24302","162","0.2","0","22","440","1.6","0","21","5.1","2.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
901,"Celery, fresh, fried, no added fat","F002389","54","2.7","24402","77","0.1","0","12","326","0.7","0","119","1.8","1.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
902,"Celery, fresh, raw","F002390","44","2.2","24402","63","0.1","0","10","267","0.6","0","98","1.4","1.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
903,"Cheese, blue vein","F002405","510","0","19401","1582","32.4","23","24","88","20.9","20.71","1090","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
904,"Cheese, bocconcini","F002406","320","0","19403","1032","20.2","76","10","13","16.6","14.45","210","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
905,"Cheese, brie","F002407","460","0","19405","1508","31.5","23","20","100","18.6","20.48","580","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
906,"Cheese, camembert","F002408","490","0","19405","1223","23.8","13","19","98","18.6","15.56","570","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
907,"Cheese, cheddar, natural, reduced fat (approximately 15%)","F002412","995","0","19402","1166","15.3","18","35","110","34.4","9.87","560","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
908,"Cheese, cheddar, natural, reduced fat (approximately 25%)","F002413","800","0","19402","1356","23.4","18","32","110","27.9","15.1","550","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
909,"Cheese, cheddar, natural, regular fat","F002414","760","0.3","19401","1689","33.5","25.5","27","73","24.6","22.72","686","0","0.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
910,"Cheese, cheddar, processed, reduced fat (approximately 15%), added vitamin D","F002425","886","4.9","19407","1054","15.4","23","23","170","22.4","10.26","1171","0","4.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
911,"Cheese, cheddar, processed, regular fat","F002428","588","1.9","19406","1254","23.9","24.5","26","125","18.2","16.04","1420","0","1.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
912,"Cheese, cottage","F002435","89","1.8","19403","556","5.7","15.3","8","123","17","3.47","277","0","1.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
913,"Cheese, cream, plain","F002444","69","0.2","19403","1420","34.2","13","6","80","8.5","22.07","320","0","0.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
914,"Cheese, edam","F002448","810","0","19401","1500","27.2","11","36","85","27.4","17.22","900","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
915,"Cheese, fetta (feta)","F002452","315","0.4","19401","1136","22.3","26.5","15","74","16.6","14.16","1100","0","0.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
916,"Cheese, goat, firm","F002462","334","0.8","19401","1502","31.3","61.2","26","116","18.6","20.73","538","0","0.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
917,"Cheese, goat, soft","F002463","63","0.9","19401","1194","21.7","84.3","11","127","21.2","14.38","430","0","0.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
918,"Cheese, haloumi","F002466","620","1.8","19401","1050","17.1","8","18","77","21.3","11.03","2900","0","1.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
919,"Cheese, mozzarella","F002472","685","0","19401","1213","22.1","28.8","28","79","22.2","14.37","522","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
920,"Cheese, parmesan, dried, finely grated","F002478","970","0","19401","1949","33.3","26","42","80","40.6","21.06","1300","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
921,"Cheese, parmesan, fresh, regular fat","F002479","948","0","19401","1565","27","38","41","78","32","18.73","1000","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
922,"Cheese, ricotta","F002488","170","2.7","19403","665","11.8","19","10","91","10.4","7.73","170","0","2.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
923,"Cheese, soy","F002494","30","3.9","20301","996","23.4","2.3","228","199","3.8","3.08","407","0","0.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
924,"Cherry, black, canned in syrup","F002513","8","17","16702","299","0","1.3","7","125","0.7","0","4","0.9","15.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
925,"Cherry, black, canned in syrup, drained","F002514","10","17","16702","310","0.1","1.4","8","130","0.9","0","5","1.7","15.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
926,"Cherry, black, canned in syrup, syrup only","F002517","6","17.1","16404","288","0","1.1","6","120","0.5","0","3","0","16","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
927,"Cherry, raw","F002522","22","12.9","16403","250","0.2","0.1","8","230","0.8","0","0","1.5","10.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
928,"Chicken, barbecued, with skin","F002568","10","0","18301","806","8.9","3.6","28","310","27.5","2.47","430","1.1","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
929,"Chicken, breast, lean flesh, baked, no added fat","F002590","9","0","18301","637","3.9","0","30","320","29","1.25","46","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
930,"Chicken, breast, lean flesh, casseroled, no added fat","F002591","11","0","18301","596","3.7","0.6","28","270","27","1.2","41","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
931,"Chicken, breast, lean flesh, fried, no added fat","F002592","5","0.7","18301","663","1.8","0.6","38","445","34.5","0.55","55","0","0.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
932,"Chicken, breast, lean flesh, grilled, no added fat","F002593","5","0","18301","598","2.5","0","30","375","29.8","0.82","43","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
933,"Chicken, breast, lean flesh, raw","F002594","4","0","18301","412","0.8","0","31","390","22.5","0.25","48","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
934,"Chicken, breast, lean flesh, skin & fat, baked, no added fat","F002595","13","0","18301","785","8.5","0.2","29","303","27.7","2.63","48","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
935,"Chicken, breast, lean flesh, skin & fat, casseroled, no added fat","F002596","11","0","18301","701","7","0.8","27","258","26","2.16","41","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
936,"Chicken, breast, lean flesh, skin & fat, raw","F002597","6","0","18301","666","8.7","0.4","27","338","20.2","2.66","46","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
937,"Chicken, drumstick, lean flesh, baked, no added fat","F002645","24","0.4","18301","830","8.5","2.1","26","300","29.9","2.54","120","0","0.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
938,"Chicken, drumstick, lean flesh, casseroled, no added fat","F002646","17","0","18301","730","6.6","2.1","23","220","28.6","2.15","74","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
939,"Chicken, drumstick, lean flesh, raw","F002647","10","0","18301","492","4.8","0","22","260","18.5","1.4","71","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
940,"Chicken, drumstick, lean flesh, skin & fat, baked, no added fat","F002648","28","0.3","18301","979","13.2","2.1","25","285","28.5","3.98","113","0","0.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
941,"Chicken, drumstick, lean flesh, skin & fat, casseroled, no added fat","F002649","16","0","18301","873","11.2","2.1","22","208","26.9","3.5","70","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
942,"Chicken, drumstick, lean flesh, skin & fat, raw","F002650","10","0","18301","645","9.3","0.3","20","240","17.6","2.8","67","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
943,"Chicken, liver, fried, added butter","F002708","6","0","18401","744","10.8","1.8","19","234","20.2","5.11","115","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
944,"Chicken, liver, raw","F002709","4","0","18401","466","4.8","1.4","19","230","16.9","1.34","66","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
945,"Chicken, mince, fried, no added fat","F009831","6","0","18301","532","1.4","0","28","379","28.1","0.41","52","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
946,"Chicken, mince, raw","F002739","4","0","18301","404","1.1","0","28","360","21.4","0.31","49","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
947,"Chicken, nugget, purchased from fast food chain, grilled","F002751","13","19.9","18903","818","5.9","0","20","180","14.8","1.19","434","1.3","0.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
948,"Chicken, nugget, purchased from independent takeaway & fast food chain, fried, undefined oil","F002752","13","16.8","18903","1104","15.8","1.1","20","180","13.1","5.64","740","1.1","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
949,"Chicken, nugget, purchased frozen, baked, no added fat","F002755","13","17.3","18903","1172","17.6","2.9","20","180","12.8","4.97","920","1.1","0.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
950,"Chicken, processed luncheon meat, low or reduced fat","F002756","8","4.4","18605","483","1.2","4.4","22","350","20","0.39","760","0.2","0.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
951,"Chicken, schnitzel, baked without fat","F009790","8","13.1","18903","868","9.6","9.6","25","332","16.5","1.3","529","1.7","2.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
952,"Chicken, separable fat, composite, cooked, no added fat","F002768","6","0","18301","2036","53","1","3","32","4.3","16.13","13","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
953,"Chicken, separable fat, composite, raw","F002769","9","0","18301","2392","62.3","2.1","5","63","5.1","18.96","22","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
954,"Chicken, skin, composite, baked, no added fat","F002771","54","0","18301","1818","38.9","2.1","25","220","22.3","11.84","78","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
955,"Chicken, skin, composite, casseroled, no added fat","F002772","13","0","18301","1742","38.8","2.1","17","150","18","11.44","51","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
956,"Chicken, skin, composite, raw","F002773","13","0","18301","1515","35.1","2.1","8","120","12.7","10.75","43","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
957,"Chicken, thigh, lean flesh, baked, no added fat","F002804","18","0","18301","733","8.7","2.1","26","290","24.2","2.69","76","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
958,"Chicken, thigh, lean flesh, casseroled, no added fat","F002805","15","0","18301","810","9.8","2.1","22","230","26.3","3.05","62","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
959,"Chicken, thigh, lean flesh, fried, no added fat","F009806","8","0","18301","662","5.2","0","35","440","27.6","1.7","84","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
960,"Chicken, thigh, lean flesh, raw","F002806","6","0","18301","436","3","0","24","320","19.1","0.86","64","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
961,"Chicken, thigh, lean flesh, skin & fat, baked, no added fat","F002807","22","0","18301","947","15","2","25","268","23","4.6","73","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
962,"Chicken, thigh, lean flesh, skin & fat, casseroled, no added fat","F002808","14","0","18301","1004","16.1","2","20","209","24.1","4.89","58","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
963,"Chicken, thigh, lean flesh, skin & fat, raw","F002809","7","0","18301","898","16.9","0.6","19","250","16","5.12","54","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
964,"Chicken, wing, lean flesh, baked, no added fat","F002847","13","0","18301","810","7.7","2.1","24","270","30.9","2.35","84","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
965,"Chicken, wing, lean flesh, casseroled, no added fat","F002848","13","0","18301","800","8.8","2.1","20","200","27.9","2.74","70","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
966,"Chicken, wing, lean flesh, raw","F002849","13","0","18301","470","4.1","2.1","22","230","18.7","1.24","66","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
967,"Chicken, wing, lean flesh, skin & fat, baked, no added fat","F002850","24","0","18301","1100","16.8","2.1","24","252","28.1","5.12","81","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
968,"Chicken, wing, lean flesh, skin & fat, casseroled, no added fat","F002851","13","0","18301","1067","17.4","2.1","19","184","24.9","5.25","64","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
969,"Chicken, wing, lean flesh, skin & fat, raw","F002852","13","0","18301","917","17.4","2.1","16","184","16.1","5.32","56","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
970,"Chickpea, canned, drained","F002880","45","13.3","25102","474","2.1","0","27","140","6.3","0.21","250","5.7","0.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
971,"Chickpea, dried","F002881","159","38.5","25101","1373","5.5","0.4","134","396","19.7","0.56","11","20.8","2.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
972,"Chickpea, dried, boiled, drained","F002882","58","14","25101","499","2","0.2","49","144","7.2","0.2","4","7.6","0.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
973,"Chicory, boiled, drained","F002883","34","0.9","24302","78","0.2","2.4","13","233","2.1","0","40","2.1","0.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
974,"Chicory, raw","F002884","30","0.8","24302","67","0.2","2.4","12","220","1.8","0","36","1.8","0.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
975,"Chilli (chili), dried, ground","F002893","330","14.9","31302","1280","14.3","2.3","149","1950","13.4","2.06","2867","34.8","7.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
976,"Chilli (chili), green, fried, no added fat","F002894","13","1.1","24705","201","0.3","0","12","311","3.1","0","4","14.3","1.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
977,"Chilli (chili), green, raw","F002896","12","1","24705","181","0.3","0","11","280","2.8","0","4","12.9","1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
